lat,lon,expiry_days_left,distance_mm,time_to_migrate_s,sample_volume_uL,sample_pH,sample_turbidity_NTU,sample_temp_C,ambient_T_C,ambient_RH_pct,lighting_lux,tilt_deg,preincubation_time_s,time_since_sampling_min,image_blur_score,tempo_transporte_horas,estimated_concentration_ppb,incerteza_estimativa_ppb,control_line_ok,controle_interno_result,result_class
0.0,0.0,231,25.98,88.9,76.3,7.87,16.5,24.8,25.0,69.8,283.7,4.7,35.4,45.4,0.324,14.09,31.81,4.23,1,2,invalid
0.0,0.0,456,29.31,380.0,72.9,7.56,17.8,24.9,17.0,82.8,185.7,4.5,36.1,62.9,0.273,26.82,36.5,4.24,1,2,positive
0.0,0.0,220,25.31,292.0,80.7,7.1,27.2,16.9,24.0,70.7,297.1,2.2,44.5,108.8,0.171,25.45,34.14,4.55,1,2,positive
0.0,0.0,499,23.38,583.9,82.2,7.52,53.8,19.8,27.3,55.2,508.3,0.3,35.6,70.3,0.0,16.96,32.84,3.38,1,2,positive
0.0,0.0,444,28.55,431.4,66.4,8.06,29.5,25.3,21.5,54.2,606.6,0.1,55.8,23.8,0.621,9.59,35.51,5.01,0,2,invalid
0.0,0.0,229,18.8,314.3,61.0,7.28,31.4,24.6,26.2,69.0,359.0,0.1,29.2,94.3,0.0,11.18,21.66,2.94,1,2,negative
0.0,0.0,495,22.53,284.2,93.7,6.45,1.6,21.0,28.3,52.0,473.5,3.0,40.1,111.8,0.0,1.61,24.78,2.82,1,2,positive
0.0,0.0,410,15.19,357.1,64.4,5.84,31.1,26.3,17.5,82.8,331.2,3.1,21.9,128.9,0.0,6.78,17.18,2.68,1,2,negative
0.0,0.0,114,26.44,367.1,88.7,7.48,19.5,25.6,28.2,56.3,220.6,2.6,41.0,36.1,0.0,7.65,33.13,2.69,1,2,positive
0.0,0.0,79,25.97,436.3,89.7,6.91,24.1,21.8,26.4,44.3,276.9,0.5,24.6,263.2,0.256,8.42,31.47,5.81,1,2,positive
0.0,0.0,80,17.83,612.1,76.3,6.18,25.0,25.8,15.7,68.0,501.4,0.6,37.5,36.2,0.155,2.75,17.01,3.36,1,2,negative
0.0,0.0,467,9.11,339.2,80.2,7.03,13.5,20.5,24.0,48.4,352.4,1.6,25.8,24.6,0.0,7.59,6.19,0.68,1,2,negative
0.0,0.0,286,17.93,305.9,54.5,7.0,18.7,26.4,32.0,39.2,368.3,4.0,19.7,144.2,0.192,13.76,20.04,1.67,1,2,negative
0.0,0.0,204,29.93,519.5,64.2,5.32,12.5,19.5,23.8,41.8,181.6,0.5,37.0,34.6,0.209,3.91,33.77,2.78,1,2,positive
0.0,0.0,102,19.61,302.6,72.2,7.2,17.9,22.5,28.8,69.0,295.9,3.4,50.2,56.6,0.0,13.08,22.76,3.97,1,2,negative
0.0,0.0,43,18.04,407.2,64.0,7.57,12.8,20.5,21.8,42.6,205.1,4.1,27.4,26.2,0.0,14.84,21.93,1.16,1,2,negative
0.0,0.0,212,16.95,302.1,57.0,6.52,10.9,20.2,28.6,46.7,269.7,3.3,33.2,91.0,0.243,9.36,16.33,1.13,1,2,negative
0.0,0.0,70,30.06,257.0,67.7,6.68,14.1,22.7,22.0,60.7,461.3,2.1,30.6,41.8,0.0,12.35,36.62,3.76,1,2,positive
0.0,0.0,457,25.94,270.6,88.9,6.55,8.6,20.3,29.7,71.5,116.2,3.5,21.4,26.2,0.044,11.6,34.35,2.75,1,2,positive
0.0,0.0,269,30.65,518.6,67.4,7.08,13.7,23.8,31.6,77.8,319.3,1.3,37.3,81.9,0.0,26.67,37.83,4.92,1,2,positive
0.0,0.0,59,18.88,405.4,57.0,6.63,11.9,19.2,26.4,72.3,118.9,1.7,26.9,71.0,0.0,3.82,21.47,1.22,1,2,negative
0.0,0.0,394,18.55,310.3,88.9,9.32,17.8,27.8,28.4,44.8,250.0,1.2,31.0,96.5,0.0,3.38,20.9,1.28,1,2,negative
0.0,0.0,439,26.37,293.1,54.4,6.37,38.8,20.1,26.9,53.9,365.4,2.1,46.5,72.0,0.224,11.95,35.22,4.65,1,2,positive
0.0,0.0,42,25.58,419.5,64.8,8.99,47.5,21.8,23.6,58.6,333.7,0.4,33.2,63.5,0.401,4.3,29.0,4.48,1,1,positive
0.0,0.0,432,11.85,362.2,55.2,6.22,32.1,23.6,24.9,84.1,417.6,4.2,19.5,95.8,0.0,23.14,6.53,0.51,1,2,negative
0.0,0.0,190,18.42,459.0,77.4,5.94,28.0,21.3,26.4,42.2,664.0,1.9,37.7,81.4,0.0,8.62,19.6,1.85,1,2,negative
0.0,0.0,282,28.58,250.5,52.9,8.1,15.3,22.9,26.9,61.0,343.9,0.4,31.7,66.9,0.121,14.0,33.31,5.37,1,2,positive
0.0,0.0,57,24.21,446.5,54.5,7.03,7.6,18.3,21.9,44.9,497.9,0.6,27.3,33.3,0.0,14.42,31.77,2.17,1,0,positive
0.0,0.0,504,16.51,481.4,66.8,7.58,0.2,24.1,24.6,52.0,169.1,4.6,45.0,5.8,0.0,20.63,16.64,1.4,1,2,negative
0.0,0.0,153,33.15,484.0,76.1,6.42,13.9,16.0,23.5,76.5,426.6,4.5,28.4,24.8,0.012,44.58,35.94,6.4,1,2,positive
0.0,0.0,358,37.37,419.4,68.8,6.61,19.2,17.6,28.5,32.0,446.7,2.2,33.5,3.8,0.0,4.02,35.41,7.06,1,2,positive
0.0,0.0,332,17.89,431.3,75.6,6.73,15.6,21.6,25.2,39.4,514.2,0.2,20.6,72.4,0.0,4.71,21.27,2.3,1,2,negative
0.0,0.0,111,25.55,230.7,88.3,7.16,7.1,22.5,20.0,45.2,337.7,3.7,40.9,7.1,0.0,2.54,31.64,4.39,1,2,positive
0.0,0.0,416,24.69,284.6,72.6,7.4,8.4,30.5,28.0,69.1,329.2,3.1,34.9,105.5,0.099,4.9,32.32,3.82,1,1,positive
0.0,0.0,491,17.29,153.4,72.5,7.93,3.8,17.4,26.6,43.6,421.6,0.0,42.1,42.5,0.118,3.66,18.41,2.2,1,2,invalid
0.0,0.0,74,31.54,435.6,54.5,6.27,59.7,23.1,22.3,68.0,435.9,2.1,16.1,40.5,0.0,0.56,38.64,5.46,1,2,positive
0.0,0.0,261,23.19,298.1,80.4,8.68,50.0,24.2,24.8,70.4,364.9,3.1,33.1,80.0,0.0,9.18,29.49,2.18,1,0,positive
0.0,0.0,373,14.88,304.8,76.0,6.3,3.6,20.5,19.8,69.2,357.9,2.3,33.1,39.1,0.0,19.04,14.28,1.46,1,2,negative
0.0,0.0,91,20.45,436.6,63.6,6.56,11.4,22.5,23.7,66.4,399.3,2.8,9.0,90.7,0.0,14.72,21.93,2.8,0,2,invalid
0.0,0.0,47,28.66,438.2,77.9,7.38,18.7,21.9,27.0,62.7,375.2,2.5,31.2,42.4,0.336,4.84,33.19,2.69,1,2,positive
0.0,0.0,294,26.7,265.5,60.6,7.56,42.6,29.4,25.2,82.0,288.8,3.8,42.0,31.3,0.241,7.23,34.59,2.34,1,2,positive
0.0,0.0,417,20.57,409.1,57.0,8.15,16.4,22.1,27.0,58.1,318.2,0.3,20.7,128.4,0.0,6.27,24.52,3.45,1,2,positive
0.0,0.0,28,20.96,282.1,72.8,7.14,6.7,27.1,18.7,58.8,370.7,1.2,14.0,78.7,0.0,5.98,25.92,3.55,1,2,negative
0.0,0.0,385,21.43,532.9,68.5,5.68,54.1,25.9,20.1,56.4,196.0,5.3,26.4,3.4,0.0,34.25,29.31,3.71,1,2,positive
0.0,0.0,71,22.42,690.3,60.5,7.65,8.6,18.9,22.2,58.9,222.5,0.8,15.9,87.6,0.0,15.35,25.24,4.79,1,2,positive
0.0,0.0,176,16.69,400.1,63.1,7.86,8.4,19.4,24.1,38.8,363.6,2.5,4.5,36.6,0.0,2.88,20.31,2.09,0,2,invalid
0.0,0.0,86,12.14,560.1,71.5,7.54,10.0,19.2,24.4,62.0,282.3,0.9,32.9,108.8,0.0,16.54,11.14,1.69,1,2,negative
0.0,0.0,480,17.87,540.4,82.1,7.82,18.3,26.1,29.3,44.4,489.1,4.3,8.7,40.1,0.367,9.82,19.12,3.46,1,2,negative
0.0,0.0,149,23.94,225.2,71.2,6.94,10.6,23.7,22.4,66.1,413.4,6.4,17.8,12.0,0.0,7.11,30.6,3.49,1,2,positive
0.0,0.0,118,21.2,356.5,60.1,7.25,21.1,24.0,36.1,69.3,447.5,2.3,22.9,25.3,0.0,22.61,25.5,3.25,1,2,negative
0.0,0.0,124,31.93,584.7,84.4,5.5,10.3,28.9,21.3,55.6,534.7,0.9,25.4,32.8,0.529,7.41,37.09,2.24,1,2,positive
0.0,0.0,241,28.53,497.6,49.6,7.17,21.0,25.2,23.1,39.3,305.9,3.7,32.9,37.8,0.0,8.29,34.7,6.4,1,2,invalid
0.0,0.0,183,29.44,409.0,70.5,8.15,9.1,23.5,27.7,69.3,258.1,6.2,44.5,98.2,0.0,8.42,39.19,7.37,1,2,positive
0.0,0.0,300,19.87,353.6,78.4,7.37,18.9,20.6,22.9,68.0,604.9,0.8,13.8,29.7,0.0,25.98,23.25,3.45,1,2,negative
0.0,0.0,309,29.53,271.8,60.9,5.8,35.0,22.6,28.3,59.0,480.7,1.1,42.1,25.5,0.0,6.38,37.89,7.03,1,2,positive
0.0,0.0,143,28.59,447.4,55.5,6.8,37.7,20.9,23.0,79.5,487.3,3.5,31.1,85.2,0.0,9.71,35.73,2.49,1,2,positive
0.0,0.0,421,19.78,527.0,57.2,7.68,24.4,19.9,23.7,52.3,330.1,3.2,2.9,69.3,0.0,4.83,26.16,5.0,1,2,negative
0.0,0.0,493,25.29,367.9,55.9,7.41,32.1,15.6,23.3,63.4,519.3,4.8,40.7,110.1,0.054,14.71,33.24,3.29,1,2,positive
0.0,0.0,410,23.51,483.7,78.9,7.56,15.9,29.6,21.8,80.7,206.1,1.1,22.7,58.7,0.152,3.49,28.84,1.69,1,2,positive
0.0,0.0,126,30.55,314.5,86.2,6.88,14.6,24.9,25.8,51.2,422.4,3.4,23.6,55.0,0.105,4.31,37.47,7.07,1,2,positive
0.0,0.0,143,15.19,461.5,60.3,7.1,91.3,17.1,25.3,79.7,390.1,1.4,38.0,45.0,0.0,11.97,14.5,2.36,1,2,negative
0.0,0.0,89,28.16,425.4,75.5,8.04,37.4,19.7,18.2,42.7,369.3,3.5,40.6,61.0,0.245,7.46,33.25,4.93,1,2,positive
0.0,0.0,469,17.23,509.6,70.6,7.67,21.6,22.5,24.9,86.5,374.4,3.8,29.4,51.7,0.0,8.67,17.26,1.31,1,2,negative
0.0,0.0,374,16.56,534.3,61.7,8.14,26.0,22.6,21.0,43.9,452.4,3.5,39.7,26.1,0.137,7.72,17.29,1.04,1,2,negative
0.0,0.0,212,15.49,501.9,73.3,7.25,31.0,25.0,21.7,70.3,296.2,2.0,41.3,62.4,0.0,7.97,16.19,1.35,1,1,negative
0.0,0.0,153,21.41,219.6,67.7,7.37,3.9,22.4,20.9,77.9,404.3,0.8,28.3,143.2,0.0,28.5,27.71,1.47,1,2,positive
0.0,0.0,175,25.98,303.1,64.2,6.81,39.2,24.1,26.7,89.5,466.1,2.6,42.7,65.9,0.0,16.28,34.08,2.25,1,2,positive
0.0,0.0,153,16.79,558.4,80.7,7.72,56.8,22.4,20.8,67.9,383.5,3.2,21.4,68.4,0.0,6.7,15.76,1.23,1,2,negative
0.0,0.0,212,28.07,330.1,65.7,7.24,12.1,21.1,27.2,70.1,401.8,3.2,12.7,32.5,0.0,0.9,34.25,3.9,1,2,positive
0.0,0.0,372,22.16,330.4,53.2,5.23,8.3,19.4,24.1,40.6,475.0,3.2,30.8,146.3,0.0,11.92,27.25,2.5,1,2,positive
0.0,0.0,110,15.56,431.1,66.5,7.11,17.0,18.2,24.8,46.6,109.0,4.3,23.9,32.4,0.0,14.73,13.85,2.28,1,2,negative
0.0,0.0,433,26.99,375.6,79.5,8.11,1.5,17.3,23.7,76.3,474.9,1.0,21.3,65.8,0.0,11.38,34.36,4.17,1,2,positive
0.0,0.0,216,24.64,332.8,84.0,8.14,15.5,19.6,30.8,62.3,334.8,2.7,48.7,95.9,0.0,25.18,30.56,2.93,1,2,positive
0.0,0.0,382,9.69,268.7,65.2,6.78,8.8,20.0,29.2,82.5,317.2,2.1,41.3,32.1,0.171,9.68,9.64,1.1,1,2,negative
0.0,0.0,412,16.0,565.1,59.0,6.7,5.3,25.4,17.9,46.5,417.8,1.0,22.6,181.6,0.0,12.04,16.16,2.6,1,1,negative
0.0,0.0,432,28.85,508.2,60.9,7.19,14.5,25.8,29.5,70.2,377.9,0.0,19.0,43.5,0.303,2.25,31.59,4.36,1,2,positive
0.0,0.0,170,17.95,512.4,75.3,6.98,12.2,16.8,24.0,36.6,334.4,2.3,22.4,44.6,0.0,5.91,18.2,1.71,1,2,negative
0.0,0.0,167,26.93,539.1,56.6,7.87,31.3,23.9,32.0,38.0,210.5,2.1,13.7,58.7,0.0,14.35,30.63,2.32,1,2,positive
0.0,0.0,116,20.92,572.4,86.0,8.58,15.3,25.6,24.4,45.9,493.8,1.1,37.3,55.7,0.0,10.55,23.7,2.66,1,2,negative
0.0,0.0,354,25.1,408.7,61.1,8.26,26.4,21.4,30.2,54.1,309.9,2.3,22.8,9.5,0.0,9.18,37.98,6.75,1,2,positive
0.0,0.0,91,25.86,459.0,83.5,7.05,23.2,18.3,25.2,47.0,273.4,0.8,25.0,10.5,0.458,6.85,34.46,2.14,1,1,positive
0.0,0.0,184,16.87,247.8,84.0,6.34,27.5,27.4,29.6,33.7,310.8,0.2,15.4,59.0,0.227,12.65,22.54,4.02,1,2,negative
0.0,0.0,476,23.05,642.5,73.0,7.83,9.2,17.8,16.2,64.4,580.5,4.5,21.3,13.6,0.246,7.25,27.51,1.83,1,2,positive
0.0,0.0,308,32.65,497.0,66.5,8.13,19.0,22.3,26.6,51.3,409.8,1.6,13.9,24.9,0.0,4.48,38.79,3.48,1,2,positive
0.0,0.0,246,25.88,322.0,68.0,7.71,36.9,23.4,22.7,68.7,436.0,0.5,27.7,34.6,0.0,3.1,30.11,4.45,1,2,positive
0.0,0.0,342,30.27,274.8,68.3,6.85,88.8,20.9,22.2,62.5,180.2,1.4,44.7,35.5,0.0,3.85,38.13,2.37,1,2,positive
0.0,0.0,158,9.64,486.8,66.6,9.19,24.7,22.6,22.6,51.7,418.7,1.9,11.0,90.2,0.0,9.32,5.41,0.5,1,2,negative
0.0,0.0,444,19.61,411.4,60.9,8.51,9.3,16.0,26.4,63.8,276.1,4.5,33.8,32.9,0.0,6.96,22.23,2.25,1,2,positive
0.0,0.0,294,27.29,368.7,92.4,7.58,3.2,21.3,30.2,65.5,509.3,1.6,21.5,124.7,0.192,6.43,35.11,3.92,1,0,positive
0.0,0.0,234,34.55,382.1,85.3,7.88,6.6,20.6,22.8,65.0,475.3,1.3,38.4,22.3,0.0,11.3,36.5,3.23,1,2,positive
0.0,0.0,229,25.12,359.7,64.7,7.56,14.6,17.1,21.6,46.5,249.1,1.8,19.9,77.3,0.124,1.98,34.02,1.98,1,2,positive
0.0,0.0,294,14.29,289.8,80.8,6.99,10.4,19.8,22.6,53.9,372.5,2.3,27.0,54.8,0.305,38.02,12.97,1.45,1,2,negative
0.0,0.0,355,20.63,403.0,71.9,7.99,44.7,25.2,19.4,77.2,190.8,0.9,21.7,55.7,0.0,16.48,26.23,1.82,1,2,positive
0.0,0.0,343,30.03,372.4,70.1,6.61,15.6,16.9,35.3,73.1,310.9,2.4,27.0,77.6,0.0,1.92,36.05,3.47,1,2,positive
0.0,0.0,358,13.43,558.5,72.3,6.72,8.0,19.1,25.0,45.7,306.8,0.8,23.2,4.0,0.148,9.77,10.51,0.59,1,2,negative
0.0,0.0,256,22.24,397.6,71.7,7.99,8.2,17.5,35.2,58.5,316.6,2.0,14.5,141.7,0.0,6.28,29.79,3.85,1,2,positive
0.0,0.0,60,21.56,585.7,65.1,7.12,3.4,19.2,22.4,82.6,495.4,0.2,33.2,44.2,0.451,6.51,27.93,2.43,1,2,negative
0.0,0.0,177,19.56,460.8,87.8,7.83,16.2,19.2,25.0,57.4,553.5,3.8,25.2,45.3,0.263,4.85,24.98,3.85,1,2,negative
0.0,0.0,501,23.95,534.2,83.2,8.42,11.0,23.6,19.1,70.6,474.2,6.3,29.1,54.7,0.0,12.42,29.83,4.14,1,2,positive
0.0,0.0,305,24.45,474.6,76.6,7.08,16.4,26.3,16.5,71.5,290.4,0.7,19.5,18.1,0.0,6.49,31.89,5.23,1,2,positive
0.0,0.0,268,12.72,350.9,68.7,8.05,14.1,17.4,23.5,75.4,422.3,2.1,23.6,39.9,0.0,3.33,13.56,2.67,1,2,negative
0.0,0.0,456,23.64,572.3,70.2,7.4,19.0,17.4,31.0,71.0,385.9,0.7,47.2,40.7,0.0,18.3,32.58,5.4,1,2,positive
0.0,0.0,75,22.71,516.1,75.3,7.14,11.5,17.6,30.6,55.1,268.3,0.3,34.7,76.4,0.0,20.73,26.72,4.08,1,2,positive
0.0,0.0,504,23.67,271.0,63.4,8.83,25.3,20.2,25.0,31.0,187.2,2.1,43.9,89.7,0.0,9.75,27.85,5.3,1,2,positive
0.0,0.0,357,10.82,504.9,81.5,7.07,29.6,21.7,19.7,48.9,298.3,1.8,17.8,53.0,0.0,11.61,5.74,0.5,1,2,negative
0.0,0.0,63,24.13,315.0,70.7,8.17,43.2,25.0,27.7,61.1,309.7,1.0,41.2,25.9,0.482,5.82,30.09,2.27,1,2,positive
0.0,0.0,42,28.5,441.3,73.4,6.77,2.2,19.8,26.5,62.9,291.6,1.7,35.3,100.1,0.142,2.27,37.63,5.48,1,0,positive
0.0,0.0,469,13.45,484.2,75.3,5.93,15.0,20.3,16.0,47.9,212.8,3.0,46.3,19.0,0.0,8.1,9.55,0.69,1,2,negative
0.0,0.0,499,28.88,482.3,60.8,8.68,49.8,21.4,25.2,60.2,412.5,2.5,33.8,123.6,0.0,15.24,34.95,5.02,1,2,positive
0.0,0.0,429,15.65,127.8,58.6,7.15,26.3,18.0,22.6,32.5,483.3,3.2,31.2,157.9,0.436,10.53,15.01,2.62,1,2,invalid
0.0,0.0,304,24.84,346.4,65.1,6.21,15.7,18.2,29.6,41.5,348.8,1.0,27.3,40.5,0.0,5.24,28.66,5.71,1,2,positive
0.0,0.0,527,19.44,474.5,86.9,8.78,12.6,21.3,18.4,46.0,439.3,4.3,30.4,176.6,0.391,2.84,25.0,4.19,0,2,invalid
0.0,0.0,498,25.22,510.8,74.3,6.12,21.4,14.9,25.8,65.9,476.0,0.9,19.8,29.9,0.0,5.12,31.54,2.25,1,2,positive
0.0,0.0,155,17.95,283.1,59.3,6.95,29.8,18.6,24.3,77.6,360.8,4.1,16.9,58.9,0.0,5.99,19.29,1.43,1,2,negative
0.0,0.0,180,24.38,483.8,59.2,5.15,29.8,20.2,32.3,61.9,247.1,3.0,45.2,57.7,0.0,25.85,31.4,4.83,1,2,positive
0.0,0.0,386,25.61,131.0,60.2,7.01,24.9,20.7,27.1,60.0,371.9,1.6,31.8,42.9,0.0,9.95,28.8,5.34,1,2,invalid
0.0,0.0,67,18.21,481.6,86.7,7.35,8.9,18.9,30.4,71.7,390.8,0.8,45.0,50.1,0.0,7.72,14.49,2.49,1,2,negative
0.0,0.0,505,16.98,452.0,97.3,5.81,10.9,21.9,18.3,34.9,548.2,0.8,28.7,8.5,0.05,9.54,19.8,2.51,1,2,negative
0.0,0.0,379,21.77,520.0,65.3,4.8,7.5,22.7,27.7,66.0,325.3,0.8,32.7,77.6,0.0,20.6,29.49,4.66,1,2,positive
0.0,0.0,379,20.77,379.5,73.9,7.19,12.1,19.0,19.4,76.8,583.5,2.9,39.2,1.8,0.0,2.65,27.19,5.42,1,2,positive
0.0,0.0,45,26.96,425.5,79.1,6.95,6.4,20.2,26.3,63.1,459.7,3.3,45.9,122.2,0.0,17.72,35.08,2.88,1,2,positive
0.0,0.0,475,19.01,427.2,77.1,7.54,18.7,18.0,23.4,36.8,424.4,4.6,17.2,139.2,0.226,8.79,21.23,3.4,1,2,negative
0.0,0.0,381,26.83,476.3,67.3,8.05,7.5,22.4,26.4,66.9,251.2,3.3,34.5,56.7,0.195,7.56,35.0,3.94,1,0,positive
0.0,0.0,526,29.4,415.3,74.2,5.49,30.9,18.9,19.9,46.1,507.9,2.9,26.9,47.3,0.269,4.51,34.61,3.9,1,2,positive
0.0,0.0,327,13.7,231.8,71.5,7.1,37.0,23.0,29.7,63.5,130.3,2.5,26.2,33.6,0.0,5.81,12.45,2.48,1,2,negative
0.0,0.0,33,32.85,646.4,91.6,6.22,74.7,24.0,23.4,89.4,10.0,1.3,28.6,8.7,0.0,14.8,37.34,4.13,1,2,positive
0.0,0.0,494,33.17,551.8,61.2,7.48,44.4,21.9,24.0,56.9,519.2,1.3,31.7,23.0,0.0,22.33,40.14,2.31,1,2,positive
0.0,0.0,459,23.31,394.7,53.1,7.3,24.6,22.7,25.0,74.1,275.7,3.0,26.2,85.6,0.0,30.94,26.4,3.77,1,2,positive
0.0,0.0,411,12.87,469.8,62.0,7.95,20.0,20.7,24.8,49.4,227.8,3.3,33.8,32.7,0.099,7.54,11.82,2.28,1,2,negative
0.0,0.0,409,26.51,633.6,46.5,7.77,25.8,25.7,20.7,48.0,643.5,1.6,29.1,52.3,0.0,21.34,33.74,3.93,1,2,invalid
0.0,0.0,278,16.45,571.7,69.8,6.28,26.0,20.2,14.9,79.4,122.8,3.5,34.8,76.1,0.294,24.45,14.38,2.1,1,2,negative
0.0,0.0,443,26.71,473.8,73.7,6.91,40.2,23.7,20.2,57.3,277.2,0.2,29.0,103.5,0.0,13.94,36.6,5.82,1,2,positive
0.0,0.0,104,11.29,458.1,62.3,6.72,13.5,17.4,33.3,78.6,118.8,1.5,18.2,21.1,0.0,3.98,7.65,1.41,1,2,negative
0.0,0.0,144,22.08,280.0,77.4,6.78,23.4,22.5,28.1,85.0,412.3,2.7,16.1,81.2,0.225,11.8,24.36,1.41,1,2,positive
0.0,0.0,335,22.22,410.0,78.9,7.16,24.6,20.8,26.7,58.4,304.3,4.2,38.3,156.7,0.0,9.8,24.02,1.93,1,2,positive
0.0,0.0,370,20.29,344.0,88.7,6.12,27.3,23.0,33.2,80.8,381.9,3.5,26.9,13.6,0.0,32.23,23.4,4.04,1,2,negative
0.0,0.0,525,20.15,440.8,76.1,6.53,19.4,28.0,26.7,76.7,335.4,0.6,36.7,58.8,0.0,12.54,22.82,4.36,1,2,negative
0.0,0.0,366,30.83,265.0,78.7,6.86,7.1,26.5,29.8,68.4,548.0,4.3,34.9,7.9,0.0,23.1,39.97,7.45,1,2,positive
0.0,0.0,164,24.77,400.6,65.0,8.17,23.5,19.0,23.5,46.9,424.7,4.1,40.9,17.8,0.0,24.02,31.25,2.75,1,2,positive
0.0,0.0,89,24.65,329.9,77.9,7.92,4.1,17.9,25.0,59.8,413.3,2.3,32.6,62.0,0.308,17.7,30.95,4.7,1,2,positive
0.0,0.0,45,24.19,333.4,83.6,5.64,34.5,21.0,29.4,42.3,256.8,1.8,39.3,58.9,0.0,5.47,30.37,1.73,0,2,invalid
0.0,0.0,428,18.28,411.9,80.5,6.42,19.6,23.9,25.5,77.3,393.9,0.3,22.4,49.0,0.0,6.66,22.9,2.74,1,2,negative
0.0,0.0,126,19.39,266.8,79.0,6.3,13.6,25.9,25.3,59.5,343.0,0.4,28.4,25.4,0.287,4.63,25.52,3.68,1,2,negative
0.0,0.0,280,16.72,207.4,66.8,7.87,15.6,22.7,26.7,59.9,330.4,0.7,42.6,101.0,0.0,7.1,17.46,0.94,1,2,negative
0.0,0.0,396,18.48,428.3,64.5,7.65,10.3,23.9,26.2,52.4,83.4,2.3,23.8,35.2,0.0,5.8,22.41,1.74,1,1,negative
0.0,0.0,228,8.87,215.3,69.9,7.59,35.5,15.4,29.9,57.8,250.1,1.1,24.5,87.2,0.0,13.66,6.2,0.57,1,2,negative
0.0,0.0,56,14.61,459.2,65.3,7.46,22.6,21.7,24.4,47.8,443.0,4.5,25.6,6.9,0.0,6.0,9.88,1.26,1,2,negative
0.0,0.0,183,30.8,474.2,77.0,7.08,12.9,22.6,21.4,35.3,359.2,0.2,22.6,11.7,0.0,18.36,37.15,3.02,1,2,positive
0.0,0.0,376,31.11,633.6,69.0,6.51,12.1,29.4,28.3,51.3,326.2,4.7,22.4,93.6,0.0,10.78,35.54,6.67,1,2,positive
0.0,0.0,512,25.91,313.2,81.1,6.41,24.9,25.1,32.3,82.4,190.0,1.9,38.7,84.1,0.03,13.65,35.5,4.41,1,2,positive
0.0,0.0,185,22.24,416.7,82.9,6.74,15.6,19.1,24.2,55.6,345.9,0.4,33.5,115.1,0.0,15.39,25.68,4.91,1,2,positive
0.0,0.0,93,20.57,385.6,67.2,6.68,8.2,18.6,24.0,66.4,439.9,0.5,24.7,53.6,0.284,17.35,26.76,3.2,1,2,negative
0.0,0.0,137,11.76,457.6,60.0,6.34,31.6,22.4,29.9,66.2,328.4,1.2,41.6,68.3,0.269,7.19,7.99,0.82,1,2,negative
0.0,0.0,396,16.85,227.6,75.0,6.23,48.4,21.4,27.1,36.8,68.9,2.4,31.1,75.3,0.061,8.12,15.71,1.76,1,2,negative
0.0,0.0,534,17.91,385.7,51.0,6.81,62.5,26.9,18.1,70.2,100.0,0.7,30.6,74.4,0.291,10.23,22.12,3.28,1,2,negative
0.0,0.0,529,16.3,471.4,79.8,7.68,20.2,16.4,22.0,59.2,463.7,2.9,33.6,12.8,0.0,3.95,22.73,4.25,1,2,negative
0.0,0.0,196,22.94,270.1,70.6,7.39,5.8,16.9,35.2,54.6,256.5,1.2,41.8,24.8,0.0,23.21,27.01,2.44,1,2,positive
0.0,0.0,397,18.63,284.1,47.3,5.74,30.1,22.3,22.4,62.4,420.8,2.6,33.5,55.2,0.326,3.03,20.54,2.47,1,2,invalid
0.0,0.0,97,26.53,265.9,68.4,7.25,13.9,28.5,27.4,52.7,343.6,4.0,40.8,122.8,0.122,2.74,33.27,5.59,1,2,positive
0.0,0.0,325,29.36,289.0,59.1,6.27,7.8,23.2,23.9,67.6,226.1,1.6,42.1,22.1,0.0,17.05,35.41,5.35,1,2,positive
0.0,0.0,140,18.27,181.1,75.1,5.66,5.1,24.1,25.0,69.0,295.4,2.5,21.0,27.6,0.0,15.2,22.85,1.38,1,2,negative
0.0,0.0,388,35.6,313.2,64.8,5.66,10.7,22.0,28.3,66.3,379.9,0.2,23.4,37.6,0.262,6.02,38.59,2.2,0,2,invalid
0.0,0.0,332,25.67,191.2,65.7,7.0,8.9,22.4,26.4,54.9,341.2,1.3,38.1,128.8,0.0,5.08,30.66,5.99,1,2,positive
0.0,0.0,39,22.13,495.4,63.6,6.89,25.6,11.4,16.6,29.7,398.1,2.6,46.5,8.6,0.0,5.91,26.79,3.04,1,2,positive
0.0,0.0,536,19.46,495.8,67.6,6.11,3.3,20.6,15.0,44.6,351.9,2.3,25.4,33.8,0.235,16.96,24.73,4.64,1,2,negative
0.0,0.0,111,31.56,348.4,55.8,6.02,14.4,22.8,25.0,50.3,580.3,0.1,38.2,42.7,0.0,3.21,32.9,5.15,1,2,positive
0.0,0.0,238,23.44,476.0,47.6,6.26,17.0,17.1,26.9,52.7,246.7,1.0,27.0,36.7,0.0,7.78,29.18,5.41,1,2,invalid
0.0,0.0,143,14.35,367.9,62.5,6.5,19.9,25.9,22.4,68.2,217.5,5.0,42.1,86.4,0.0,4.2,11.13,1.16,1,2,negative
0.0,0.0,275,23.79,250.7,69.2,7.15,14.5,17.6,29.4,70.3,166.8,0.8,41.7,48.5,0.0,8.67,26.09,5.13,1,2,positive
0.0,0.0,429,23.67,502.5,56.2,8.15,29.2,20.6,32.5,77.5,394.5,2.6,14.6,29.6,0.269,4.77,28.48,4.97,1,2,positive
